key;EID;title;authors;year;venue;type;url;ee;pages;volume;number;publisher;isbn;doi
conf/cidr/SpothACGGGHKLLN17;2-s2.0-85084013128;Adaptive Schema Databases.;William Spoth, Bahareh Sadat Arab, Eric S. Chan, Dieter Gawlick, Adel Ghoneimy, Boris Glavic, Beda Christoph Hammerschmidt, Oliver Kennedy, Seokki Lee, Zhen Hua Liu, Xing Niu , Ying Yang;2017;CIDR;Conference and Workshop Papers;https://dblp.org/rec/conf/cidr/SpothACGGGHKLLN17;http://cidrdb.org/cidr2017/papers/p84-spoth-cidr17.pdf;;;;;;
conf/cidr/ZhangBLPNRZBBDE21;2-s2.0-85133367254;Everything is a Transaction: Unifying Logical Concurrency Control and Physical Data Structure Maintenance in Database Management Systems.;Ling Zhang, Matthew Butrovich, Tianyu Li , Andrew Pavlo, Yash Nannapaneni, John Rollinson, Huanchen Zhang, Ambarish Balakumar, Daniel Biales, Ziqi Dong, Emmanuel J. Eppinger, Jordi E. Gonzalez, Wan Shen Lim, Jianqiao Liu, Lin Ma , Prashanth Menon, Soumil Mukherjee, Tanuj Nayak, Amadou Ngom, Dong Niu, Deepayan Patra, Poojita Raj, Stephanie Wang, Wuwen Wang, Yao Yu, William Zhang;2021;CIDR;Conference and Workshop Papers;https://dblp.org/rec/conf/cidr/ZhangBLPNRZBBDE21;http://cidrdb.org/cidr2021/papers/cidr2021_paper06.pdf;;;;;;
conf/cikm/NiLZLF12;2-s2.0-84871052652;Adapt: adaptive database schema design for multi-tenant applications.;Jiacai Ni, Guoliang Li , Jun Zhang, Lei Li, Jianhua Feng;2012;CIKM;Conference and Workshop Papers;https://dblp.org/rec/conf/cikm/NiLZLF12;https://doi.org/10.1145/2396761.2398601;2199-2203;;;;;10.1145/2396761.2398601
conf/cisis/SperkaS12;2-s2.0-84866628699;Towards Adaptive and Semantic Database Model for RDF Data Stores.;Svatopluk Sperka, Pavel Smrz;2012;CISIS;Conference and Workshop Papers;https://dblp.org/rec/conf/cisis/SperkaS12;https://doi.org/10.1109/CISIS.2012.137;810-815;;;;;10.1109/CISIS.2012.137
conf/cloudcom/CherrueauSC13;2-s2.0-84899752987;Adapting Workflows Using Generic Schemas: Application to the Security of Business Processes.;Ronan-Alexandre Cherrueau, Mario Südholt, Omar Chebaro;2013;CloudCom;Conference and Workshop Papers;https://dblp.org/rec/conf/cloudcom/CherrueauSC13;https://doi.org/10.1109/CloudCom.2013.75;519-524;;;;;10.1109/CLOUDCOM.2013.75
conf/cloudcom/DowsleyGYZ16;2-s2.0-85012969540;A Database Adapter for Secure Outsourcing.;Rafael Dowsley, Matthias Gabel, Kateryna Yurchenko, Valentin Zipf;2016;CloudCom;Conference and Workshop Papers;https://dblp.org/rec/conf/cloudcom/DowsleyGYZ16;https://doi.org/10.1109/CloudCom.2016.0088;503-508;;;;;10.1109/CLOUDCOM.2016.0088
conf/cloudcom/StrauchABKPV13;2-s2.0-84899757987;Decision Support for the Migration of the Application Database Layer to the Cloud.;Steve Strauch, Vasilios Andrikopoulos, Thomas Bachmann, Dimka Karastoyanova, Stephan Passow, Karolina Vukojevic-Haupt;2013;CloudCom;Conference and Workshop Papers;https://dblp.org/rec/conf/cloudcom/StrauchABKPV13;https://doi.org/10.1109/CloudCom.2013.90;639-646;;;;;10.1109/CLOUDCOM.2013.90
conf/clrimg/RizziBGR13;2-s2.0-84875844246;YACCD2: yet another color constancy database updated.;Alessandro Rizzi, Cristian Bonanomi, Davide Gadia, Giuseppe Riopi;2013;Color Imaging - Displaying, Processing, Hardcopy, and Applications;Conference and Workshop Papers;https://dblp.org/rec/conf/clrimg/RizziBGR13;https://doi.org/10.1117/12.2010466;86520A;;;;;10.1117/12.2010466
conf/cn/Kwiecien11;2-s2.0-79960300358;Optimization for Database Migration Using Network Socket Option.;Blazej Kwiecien;2011;CN;Conference and Workshop Papers;https://dblp.org/rec/conf/cn/Kwiecien11;https://doi.org/10.1007/978-3-642-21771-5_47;434-438;;;;;10.1007/978-3-642-21771-5_47
conf/cncert/ZhangWWL21;2-s2.0-85124648183;A Robust and Adaptive Watermarking Technique for Relational Database.;Yexing Zhang, Zihou Wang, Zhaoguo Wang, Chuanyi Liu;2021;CNCERT;Conference and Workshop Papers;https://dblp.org/rec/conf/cncert/ZhangWWL21;https://doi.org/10.1007/978-981-16-9229-1_1;Μαρ-26;;;;;10.1007/978-981-16-9229-1_1
conf/cogsci/LichtensteinS17;2-s2.0-85139552290;Metaphor congruent image schemas shape evaluative judgment: a cross-linguistic study of metaphors for economic change.;Patricia Lichtenstein, Ekaterina Shutova;2017;CogSci;Conference and Workshop Papers;https://dblp.org/rec/conf/cogsci/LichtensteinS17;https://escholarship.org/uc/item/0wn502rk;;;;;;
conf/coins/LaishevskiyBG23;2-s2.0-85167868003;"Uncovering the Perfect Scalable Database for Hyperledger Fabric&apos;s Evolution.";Ivan Laishevskiy, Artem Barger, Vladimir Gorgadze;2023;COINS;Conference and Workshop Papers;https://dblp.org/rec/conf/coins/LaishevskiyBG23;https://doi.org/10.1109/COINS57856.2023.10189331;1-Ιουλ;;;;;10.1109/COINS57856.2023.10189331
conf/coling/Bikaun0SLH24;2-s2.0-85195905149;MaintIE: A Fine-Grained Annotation Schema and Benchmark for Information Extraction from Maintenance Short Texts.;Tyler K. Bikaun, Tim French , Michael Stewart , Wei Liu , Melinda Hodkiewicz;2024;LREC/COLING;Conference and Workshop Papers;https://dblp.org/rec/conf/coling/Bikaun0SLH24;https://aclanthology.org/2024.lrec-main.954;10939-10951;;;;;
conf/coling/KimSS16a;2-s2.0-85040944087;Domainless Adaptation by Constrained Decoding on a Schema Lattice.;Young-Bum Kim, Karl Stratos, Ruhi Sarikaya;2016;COLING;Conference and Workshop Papers;https://dblp.org/rec/conf/coling/KimSS16a;https://aclanthology.org/C16-1193/;2051-2060;;;;;
conf/comad/TantedAMBR20;2-s2.0-85078399908;Database and Caching Support for Adaptive Visualization of Large Sensor Data.;Sapan Tanted, Anshul Ajay Agarwal, Shinjan Mitra, Chaitra Bahuman, Krithi Ramamritham;2020;COMAD/CODS;Conference and Workshop Papers;https://dblp.org/rec/conf/comad/TantedAMBR20;https://doi.org/10.1145/3371158.3371170;98-106;;;;;10.1145/3371158.3371170
conf/compsac/ArakawaNNMKI14;2-s2.0-84931092523;Load-Adaptive Indexing Method for Schema-less Searches.;Yutaka Arakawa, Takayuki Nakamura, Motonori Nakamura, Nobuhiko Matsuura, Yuusuke Kawakita, Haruhisa Ichikawa;2014;COMPSAC Workshops;Conference and Workshop Papers;https://dblp.org/rec/conf/compsac/ArakawaNNMKI14;https://doi.org/10.1109/COMPSACW.2014.56;318-324;;;;;10.1109/COMPSACW.2014.56
conf/compsac/SongPXZ12;2-s2.0-84870778434;Automatic Adaptation of Software Applications to Database Evolution by Graph Differencing and AOP-Based Dynamic Patching.;Yang Song, Xin Peng , Zhenchang Xing, Wenyun Zhao;2012;COMPSAC;Conference and Workshop Papers;https://dblp.org/rec/conf/compsac/SongPXZ12;https://doi.org/10.1109/COMPSAC.2012.21;111-118;;;;;10.1109/COMPSAC.2012.21
conf/cost/MasoumzadehH13;2-s2.0-84885735934;An Intelligent and Adaptive Threshold-Based Schema for Energy and Performance Efficient Dynamic VM Consolidation.;Seyed Saeid Masoumzadeh, Helmut Hlavacs;2013;EE-LSDS;Conference and Workshop Papers;https://dblp.org/rec/conf/cost/MasoumzadehH13;https://doi.org/10.1007/978-3-642-40517-4_8;85-97;;;;;10.1007/978-3-642-40517-4_8
conf/crowncom/OjaniemiPW12;2-s2.0-84869407298;Effect of geolocation database update algorithms to the use of TV white spaces.;Jaakko Ojaniemi, Jussi Poikonen, Risto Wichman;2012;CrownCom;Conference and Workshop Papers;https://dblp.org/rec/conf/crowncom/OjaniemiPW12;https://doi.org/10.4108/icst.crowncom.2012.248436;18-23;;;;;10.4108/ICST.CROWNCOM.2012.248436
conf/cscwd/AhmedASY11;2-s2.0-80052198434;A light weight approach for ontology generation and change synchronization between ontologies and source relational databases.;Waqas Ahmed , Muhammad Ahtisham Aslam, Jun Shen , Jianming Yong;2011;CSCWD;Conference and Workshop Papers;https://dblp.org/rec/conf/cscwd/AhmedASY11;https://doi.org/10.1109/CSCWD.2011.5960076;208-214;;;;;10.1109/CSCWD.2011.5960076
conf/csmr/GoeminneDM14;2-s2.0-84898413863;Co-evolving code-related and database-related changes in a data-intensive software system.;Mathieu Goeminne, Alexandre Decan, Tom Mens;2014;CSMR-WCRE;Conference and Workshop Papers;https://dblp.org/rec/conf/csmr/GoeminneDM14;https://doi.org/10.1109/CSMR-WCRE.2014.6747193;353-357;;;;;10.1109/CSMR-WCRE.2014.6747193
conf/csmr/MeuriceC14;2-s2.0-84898472802;DAHLIA: A visual analyzer of database schema evolution.;Loup Meurice, Anthony Cleve;2014;CSMR-WCRE;Conference and Workshop Papers;https://dblp.org/rec/conf/csmr/MeuriceC14;https://doi.org/10.1109/CSMR-WCRE.2014.6747219;464-468;;;;;10.1109/CSMR-WCRE.2014.6747219
conf/csse/TongX22;2-s2.0-85145576120;Research on Data Governance and Data Migration based on Oracle Database Appliance in campus.;Ming Tong, Ying Xia;2022;CSSE;Conference and Workshop Papers;https://dblp.org/rec/conf/csse/TongX22;https://doi.org/10.1145/3569966.3571273;727-732;;;;;10.1145/3569966.3571273
conf/cts/KhekdarK11;2-s2.0-83255164851;Flash-based logging for database updates.;Amol Khekdar, Vijay Kumar;2011;CTS;Conference and Workshop Papers;https://dblp.org/rec/conf/cts/KhekdarK11;https://doi.org/10.1109/CTS.2011.5928734;540-547;;;;;10.1109/CTS.2011.5928734
conf/cube/ChakrabortySM12;2-s2.0-84869036196;Implementation of execution history in non-relational databases for feedback-guided job modeling.;Sushan Chakraborty, Madhulina Sarkar, Nandini Mukherjee;2012;CUBE;Conference and Workshop Papers;https://dblp.org/rec/conf/cube/ChakrabortySM12;https://doi.org/10.1145/2381716.2381806;476-482;;;;;10.1145/2381716.2381806
conf/cwsn/LiXSC14;2-s2.0-84948437561;Maintenance of Wi-Fi Fingerprint Database by Crowdsourcing for Indoor Localization.;Yanjun Li , Kaifeng Xu, Jianji Shao, Kaikai Chi;2014;CWSN;Conference and Workshop Papers;https://dblp.org/rec/conf/cwsn/LiXSC14;https://doi.org/10.1007/978-3-662-46981-1_58;615-624;;;;;10.1007/978-3-662-46981-1_58
conf/dasfaa/HuangZSZH18;2-s2.0-85048984900;An Adaptive Eviction Framework for Anti-caching Based In-Memory Databases.;Kaixin Huang, Shengan Zheng, Yanyan Shen, Yanmin Zhu , Linpeng Huang;2018;DASFAA;Conference and Workshop Papers;https://dblp.org/rec/conf/dasfaa/HuangZSZH18;https://doi.org/10.1007/978-3-319-91458-9_15;247-263;;;;;10.1007/978-3-319-91458-9_15
conf/dasfaa/LiZSYCLZ21;2-s2.0-85104761600;Constraint-Adaptive Rule Mining in Large Databases.;Meng Li , Ya-Lin Zhang , Qitao Shi, Xinxing Yang, Qing Cui, Longfei Li, Jun Zhou;2021;DASFAA;Conference and Workshop Papers;https://dblp.org/rec/conf/dasfaa/LiZSYCLZ21;https://doi.org/10.1007/978-3-030-73200-4_41;579-591;;;;;10.1007/978-3-030-73200-4_41
conf/dasfaa/MullerMP14;2-s2.0-84958521441;Leveraging Enterprise Application Characteristics to Optimize Incremental Aggregate Maintenance in a Columnar In-Memory Database.;Stephan Müller , Paul Möller, Hasso Plattner;2014;DASFAA Workshops;Conference and Workshop Papers;https://dblp.org/rec/conf/dasfaa/MullerMP14;https://doi.org/10.1007/978-3-662-43984-5_8;102-116;;;;;10.1007/978-3-662-43984-5_8
conf/dasfaa/XuHFYZWLLYWL24;2-s2.0-85213347917;AdpDM: Adaptive Data Model for Efficient Dynamic Management of Large-Scale High-Cardinality Time-Series Databases.;Ziyue Xu , Sutong Huang, Di Fei, Liping Yi, Chenfei Zhou, Gang Wang , Xiaoguang Liu , Xinyu Liu , Wenqing Yu, Zijing Wei, Shaozhi Liu;2024;DASFAA;Conference and Workshop Papers;https://dblp.org/rec/conf/dasfaa/XuHFYZWLLYWL24;https://doi.org/10.1007/978-981-97-5569-1_27;409-425;;;;;10.1007/978-981-97-5569-1_27
conf/dasfaa/ZengLGZZC24;2-s2.0-85206348357;SLSM: An Efficient Strategy for Lazy Schema Migration on Shared-Nothing Databases.;Zhilin Zeng, Hui Li, Xiyue Gao, Hui Zhang, Huiquan Zhang, Jiangtao Cui;2024;DASFAA;Conference and Workshop Papers;https://dblp.org/rec/conf/dasfaa/ZengLGZZC24;https://doi.org/10.1007/978-981-97-5552-3_24;357-367;;;;;10.1007/978-981-97-5552-3_24
conf/dasfaa/ZhouZZWL16;2-s2.0-84962420959;An I/O-Efficient Buffer Batch Replacement Policy for Update-Intensive Graph Databases.;Ningnan Zhou, Xuan Zhou , Xiao Zhang , Shan Wang , Ling Liu;2016;DASFAA;Conference and Workshop Papers;https://dblp.org/rec/conf/dasfaa/ZhouZZWL16;https://doi.org/10.1007/978-3-319-32049-6_15;234-248;;;;;10.1007/978-3-319-32049-6_15
conf/data/DadhichSBKKC18;2-s2.0-85071501505;Sensor-based Database with SensLog: A Case Study of SQL to NoSQL Migration.;Prasoon Dadhich, Andrey Sadovykh, Alessandra Bagnato, Michal Kepka, Ondrej Kaas, Karel Charvát;2018;DATA;Conference and Workshop Papers;https://dblp.org/rec/conf/data/DadhichSBKKC18;https://doi.org/10.5220/0006909202390244;239-244;;;;;10.5220/0006909202390244
conf/data/HamrouniBB14;2-s2.0-84910092659;Automatic and Graceful Repairing of Data Inconsistencies Resulting from Retroactive Updates in Temporal Xml Databases.;Hind Hamrouni, Zouhaier Brahmia, Rafik Bouaziz;2014;DATA;Conference and Workshop Papers;https://dblp.org/rec/conf/data/HamrouniBB14;https://doi.org/10.5220/0005004102430250;243-250;;;;;10.5220/0005004102430250
conf/data/HerrmannRVDFSL15;2-s2.0-84964931551;Database Evolution for Software Product Lines.;Kai Herrmann , Jan Reimann , Hannes Voigt, Birgit Demuth, Stefan Fromm, Robert Stelzmann, Wolfgang Lehner;2015;DATA;Conference and Workshop Papers;https://dblp.org/rec/conf/data/HerrmannRVDFSL15;https://doi.org/10.5220/0005484101250133;125-133;;;;;10.5220/0005484101250133
conf/data/MohapatraHVLTL18;2-s2.0-85071417566;Seamless Database Evolution for Cloud Applications.;Aniket Mohapatra, Kai Herrmann , Hannes Voigt, Simon Lüders, Tsvetan Tsokov, Wolfgang Lehner;2018;DATA;Conference and Workshop Papers;https://dblp.org/rec/conf/data/MohapatraHVLTL18;https://doi.org/10.5220/0006845101970207;197-207;;;;;10.5220/0006845101970207
conf/dbpl/Mior17;2-s2.0-85030537742;Locomotor: transparent migration of client-side database code.;Michael J. Mior;2017;DBPL;Conference and Workshop Papers;https://dblp.org/rec/conf/dbpl/Mior17;https://doi.org/10.1145/3122831.3122840;12:1-12:5;;;;;10.1145/3122831.3122840
conf/dbsec/WeiY14;2-s2.0-84958542493;Integrity Assurance for Outsourced Databases without DBMS Modification.;Wei Wei, Ting Yu;2014;DBSec;Conference and Workshop Papers;https://dblp.org/rec/conf/dbsec/WeiY14;https://doi.org/10.1007/978-3-662-43936-4_1;Ιαν-16;;;;;10.1007/978-3-662-43936-4_1
conf/depcos/HanandehQ13;2-s2.0-84883016948;Generating Repair Rules for Database Integrity Maintenance.;Feras Hanandeh, Yaser Quasmeh;2013;DepCoS-RELCOMEX;Conference and Workshop Papers;https://dblp.org/rec/conf/depcos/HanandehQ13;https://doi.org/10.1007/978-3-319-00945-2_19;215-224;;;;;10.1007/978-3-319-00945-2_19
conf/dexa/AmaviCAR14;2-s2.0-84958543412;A ToolBox for Conservative XML Schema Evolution and Document Adaptation.;Joshua Amavi, Jacques Chabin, Mirian Halfeld Ferrari Alves, Pierre Réty;2014;DEXA;Conference and Workshop Papers;https://dblp.org/rec/conf/dexa/AmaviCAR14;https://doi.org/10.1007/978-3-319-10073-9_24;299-307;;;;;10.1007/978-3-319-10073-9_24
conf/dexa/BottcherBHS13;2-s2.0-84884401985;Implementing Efficient Updates in Compressed Big Text Databases.;Stefan Böttcher, Alexander Bültmann, Rita Hartel, Jonathan Schlüßler;2013;DEXA;Conference and Workshop Papers;https://dblp.org/rec/conf/dexa/BottcherBHS13;https://doi.org/10.1007/978-3-642-40173-2_17;189-202;;;;;10.1007/978-3-642-40173-2_17
conf/dexa/GuedesBM16;2-s2.0-84981188311;Evolutionary Database Design: Enhancing Data Abstraction Through Database Modularization to Achieve Graceful Schema Evolution.;Gustavo Bartz Guedes, Gisele Busichia Baioco, Regina Lúcia de Oliveira Moraes;2016;DEXA;Conference and Workshop Papers;https://dblp.org/rec/conf/dexa/GuedesBM16;https://doi.org/10.1007/978-3-319-44403-1_22;355-369;;;;;10.1007/978-3-319-44403-1_22
conf/dexa/HuoT12;2-s2.0-84866027812;Querying Transaction-Time Databases under Branched Schema Evolution.;Wenyu Huo, Vassilis J. Tsotras;2012;DEXA;Conference and Workshop Papers;https://dblp.org/rec/conf/dexa/HuoT12;https://doi.org/10.1007/978-3-642-32600-4_20;265-280;;;;;10.1007/978-3-642-32600-4_20
conf/dexa/KhannaPY13;2-s2.0-84884406972;Finding Image Semantics from a Hierarchical Image Database Based on Adaptively Combined Visual Features.;Pritee Khanna, Shreelekha Pandey, Haruo Yokota;2013;DEXA;Conference and Workshop Papers;https://dblp.org/rec/conf/dexa/KhannaPY13;https://doi.org/10.1007/978-3-642-40285-2_11;103-117;;;;;10.1007/978-3-642-40285-2_11
conf/dhlu/Kirwan13;2-s2.0-84991063198;Databases for Quantitative History.;Luke Kirwan;2013;DHLU;Conference and Workshop Papers;https://dblp.org/rec/conf/dhlu/Kirwan13;https://ceur-ws.org/Vol-1681/Kirwan_Quantitative_History.pdf;;;;;;
conf/dhn/KesaniemiVSN18;2-s2.0-85045345125;Open Science for English Historical Corpus Linguistics: Introducing the Language Change Database.;Joonas Kesäniemi, Turo Vartiainen, Tanja Säily, Terttu Nevalainen;2018;DHN;Conference and Workshop Papers;https://dblp.org/rec/conf/dhn/KesaniemiVSN18;https://ceur-ws.org/Vol-2084/paper4.pdf;51-62;;;;;
conf/dhn/PajuSRLMV22;2-s2.0-85139795937;Textual Migration Across the Baltic Sea: Creating a Database of Text Reuse Between Finland and Sweden.;Petri Paju, Hannu Salmi, Heli Rantala, Patrik Lundell, Jani Marjanen, Aleksi Vesanto;2022;DHNB;Conference and Workshop Papers;https://dblp.org/rec/conf/dhn/PajuSRLMV22;https://ceur-ws.org/Vol-3232/paper35.pdf;361-369;;;;;
conf/dmah-ws/StiemerVSS20;2-s2.0-85103542795;PolyMigrate: Dynamic Schema Evolution and Data Migration in a Distributed Polystore.;Alexander Stiemer, Marco Vogt , Heiko Schuldt, Uta Störl;2020;Poly/DMAH@VLDB;Conference and Workshop Papers;https://dblp.org/rec/conf/dmah-ws/StiemerVSS20;https://doi.org/10.1007/978-3-030-71055-2_4;42-53;;;;;10.1007/978-3-030-71055-2_4
conf/doceng/HasegawaIS13;2-s2.0-84924452788;An Algorithm for Transforming XPath Expressions According to Schema Evolution.;Kazuma Hasegawa, Kosetsu Ikeda, Nobutaka Suzuki;2013;DChanges;Conference and Workshop Papers;https://dblp.org/rec/conf/doceng/HasegawaIS13;https://ceur-ws.org/Vol-1008/paper4.pdf;;;;;;
conf/doceng/WuS15;2-s2.0-84959251953;Detecting XSLT Rules Affected by Schema Evolution.;Yang Wu, Nobutaka Suzuki;2015;DocEng;Conference and Workshop Papers;https://dblp.org/rec/conf/doceng/WuS15;https://doi.org/10.1145/2682571.2797086;143-146;;;;;10.1145/2682571.2797086
conf/drr/OpreanLM13;2-s2.0-84875849573;Handwritten word preprocessing for database adaptation.;Cristina Oprean, Laurence Likforman-Sulem, Chafic Mokbel;2013;DRR;Conference and Workshop Papers;https://dblp.org/rec/conf/drr/OpreanLM13;https://doi.org/10.1117/12.2004312;865808;;;;;10.1117/12.2004312
conf/dsai2/She24;2-s2.0-85203394422;Research on the Topic of Principal Instructional Leadership in China - Status and Changes: Knowledge mapping analysis based on CNKI database.;Jianwei She;2024;DSAI;Conference and Workshop Papers;https://dblp.org/rec/conf/dsai2/She24;https://doi.org/10.1145/3677892.3677933;239-247;;;;;10.1145/3677892.3677933
conf/dsit/SongDFWLDLS24;2-s2.0-86000251027;Research on Compatibility and Performance Verification Method of Domestic Database for Electronic Operation and Maintenance System Migration.;Jinzhou Song, Wen Dong , Yanlin Fu, Mingqiang Wang, Bao Liu, Hong Ding, Jun Liu, Rui Song;2024;DSIT;Conference and Workshop Papers;https://dblp.org/rec/conf/dsit/SongDFWLDLS24;https://doi.org/10.1109/DSIT61374.2024.10881984;1-Ιουλ;;;;;10.1109/DSIT61374.2024.10881984
conf/dyspan/StineSS14;2-s2.0-84902167063;IEEE 1900.5 enabled whitespace database architecture evolution.;John A. Stine, Darcy Swain-Walsh, Matthew Sherman;2014;DySPAN;Conference and Workshop Papers;https://dblp.org/rec/conf/dyspan/StineSS14;https://doi.org/10.1109/DySPAN.2014.6817784;103-112;;;;;10.1109/DYSPAN.2014.6817784
conf/eais/CostaLS16;2-s2.0-84979900374;Efficient SQL adaptive query processing in cloud databases systems.;Clayton Maciel Costa, Cicilia Raquel Maia Leite, António Luís Sousa;2016;EAIS;Conference and Workshop Papers;https://dblp.org/rec/conf/eais/CostaLS16;https://doi.org/10.1109/EAIS.2016.7502501;114-121;;;;;10.1109/EAIS.2016.7502501
conf/ebiss/ManousisVZP15;2-s2.0-84978701719;Schema Evolution for Databases and Data Warehouses.;Petros Manousis, Panos Vassiliadis, Apostolos V. Zarras, George Papastefanatos;2015;eBISS;Conference and Workshop Papers;https://dblp.org/rec/conf/ebiss/ManousisVZP15;https://doi.org/10.1007/978-3-319-39243-1_1;Ιαν-31;;;;;10.1007/978-3-319-39243-1_1
