"10.1093/nar/gkt911", "Updates of the HbVar database of human hemoglobin variants and thalassemia mutations.", "Nucleic Acids Res.", "2014", "Belinda Giardine, Joseph Borg, Emmanouil Viennas, Cristiana Pavlidis, Kamran Moradkhani, Philippe Joly, Marina Bartsakoulia, Cathy Riemer, Webb Miller, Giannis Tzimas, Henri Wajcman, Ross C. Hardison, George P. Patrinos", "journals/nar/GiardineBVPMJBRMTWHP14", "Journal Articles"
"10.1093/nar/gkt901", "Laminin-database v.2.0: an update on laminins in health and neuromuscular disorders.", "Nucleic Acids Res.", "2014", "Daiane C. F. Golbert, Eliane Santana-van-Vliet, Alex S. Mundstein, Vicente Calfo, Wilson Savino, Ana T. R. de Vasconcelos", "journals/nar/GolbertSMCSV14", "Journal Articles"
"10.1093/nar/gkt1133", "Updates on the web-based VIOLIN vaccine database and analysis system.", "Nucleic Acids Res.", "2014", "Yongqun He, Rebecca Racz, Samantha Sayers, Yu Lin, Thomas E. Todd, Junguk Hur, Xinna Li, Mukti Patel, Boyang Zhao, Monica Chung, Joseph Ostrow, Andrew Sylora, Priya Dungarani, Guerlain Ulysse, Kanika Kochhar, Boris Vidri, Kelsey Strait, George W. Jourdian, Zuoshuang Xiang", "journals/nar/HeRSLTHLPZCOSDUKVSJX14", "Journal Articles"
"10.1093/nar/gkt1012", "The Genome Database for Rosaceae (GDR): year 10 update.", "Nucleic Acids Res.", "2014", "Sook Jung, Stephen P. Ficklin, Taein Lee, Chun-Huai Cheng, Anna V. Blenda, Ping Zheng, Jing Yu 0002, Aureliano Bombarely, Ilhyung Cho, Sushan Ru, Kate Evans, Cameron Peace, Albert G. Abbott, Lukas A. Mueller, Mercy A. Olmstead, Dorrie Main", "journals/nar/JungFLCBZYBCREPAMOM14", "Journal Articles"
"10.1093/nar/gkt1168", "The UCSC Genome Browser database: 2014 update.", "Nucleic Acids Res.", "2014", "Donna Karolchik, Galt P. Barber, Jonathan Casper, Hiram Clawson, Melissa S. Cline, Mark Diekhans, Timothy R. Dreszer, Pauline A. Fujita, Luvina Guruvadoo, Maximilian Haeussler, Rachel A. Harte, Steven G. Heitner, Angie S. Hinrichs, Katrina Learned, Brian T. Lee, Chin H. Li, Brian J. Raney, Brooke L. Rhead, Kate R. Rosenbloom, Cricket A. Sloan, Matthew L. Speir, Ann S. Zweig, David Haussler, Robert M. Kuhn, W. James Kent", "journals/nar/KarolchikBCCCDDFGHHHHLLLRRRSSZHKK14", "Journal Articles"
"10.1093/nar/gkt1061", "LSD 2.0: an update of the leaf senescence database.", "Nucleic Acids Res.", "2014", "Zhonghai Li, Yi Zhao 0013, Xiao-Chuan Liu, Jinying Peng, Hongwei Guo, Jingchu Luo", "journals/nar/LiZLPGL14", "Journal Articles"
"10.1093/nar/gkt1131", "DEG 10, an update of the database of essential genes that includes both protein-coding genes and noncoding genomic elements.", "Nucleic Acids Res.", "2014", "Hao Luo 0002, Yan Lin, Feng Gao 0001, Chun-Ting Zhang, Ren Zhang 0001", "journals/nar/LuoLGZZ14", "Journal Articles"
"10.1093/nar/gkt997", "JASPAR 2014: an extensively expanded and updated open-access database of transcription factor binding profiles.", "Nucleic Acids Res.", "2014", "Anthony Mathelier, Xiaobei Zhao, Allen W. Zhang, François Parcy, Rebecca Worsley-Hunt, David J. Arenillas, Sorana Buchman, Chih-Yu Chen, Alice Yi Chou, Hans Ienasescu, Jonathan S. Lim, Casper Shyr, Ge Tan, Michelle Zhou, Boris Lenhard, Albin Sandelin, Wyeth W. Wasserman", "journals/nar/MathelierZZPWABCCILSTZLSW14", "Journal Articles"
"10.1093/nar/gkt1065", "Selectome update: quality control and computational improvements to a database of positive selection.", "Nucleic Acids Res.", "2014", "Sébastien Moretti, Balazs Laurenczy, Walid H. Gharib, Briséïs Castella, Arnold Kuzniar, Hannes Schabauer, Romain A. Studer, Mario Valle, Nicolas Salamin, Heinz Stockinger, Marc Robinson-Rechavi", "journals/nar/MorettiLGCKSSVSSR14", "Journal Articles"
"10.1093/nar/gkt1251", "Plasma Proteome Database as a resource for proteomics research: 2014 update.", "Nucleic Acids Res.", "2014", "Vishalakshi Nanjappa, Joji Kurian Thomas, Arivusudar Marimuthu, Babylakshmi Muthusamy, Aneesha Radhakrishnan, Rakesh Sharma 0005, Aafaque Ahmad Khan, Lavanya Balakrishnan, Nandini A. Sahasrabuddhe, Satwant Kumar, Binit Nitinbhai Jhaveri, Kaushal Vinaykumar Sheth, Ramesh Kumar Khatana, Patrick G. Shaw, Srinivas Manda Srikanth, Premendu P. Mathur, Subramanian Shankar, Dindagur Nagaraja, Rita Christopher, Suresh Mathivanan, Rajesh Raju, Ravi Sirdeshmukh, Aditi Chatterjee, Richard J. Simpson, H. C. Harsha, Akhilesh Pandey, T. S. Keshava Prasad", "journals/nar/NanjappaTMMRSKBSKJSKSSMSNCMRSCSHPP14", "Journal Articles"
"10.1093/nar/gkt1270", "Expression Atlas update - a database of gene and transcript expression from microarray- and sequencing-based functional genomics experiments.", "Nucleic Acids Res.", "2014", "Robert Petryszak, Tony Burdett, Benedetto Fiorelli, Nuno A. Fonseca, Mar Gonzalez-Porta, Emma Hastings, Wolfgang Huber, Simon Jupp, Maria Keays, Nataliya Kryvych, Julie A. McMurry, John C. Marioni, James Malone, Karine Megy, Gabriella Rustici, Y. Amy Tang, Jan Taubert, Eleanor Williams, Oliver Mannion, Helen E. Parkinson, Alvis Brazma", "journals/nar/PetryszakBFFGHHJKKMMMMRTTWMPB14", "Journal Articles"
"10.1093/nar/gkt1129", "Therapeutic target database update 2014: a resource for targeted therapeutics.", "Nucleic Acids Res.", "2014", "Chu Qin, Cheng Zhang, Feng Zhu 0004, Feng Xu, Shangying Chen, Peng Zhang 0033, Ying Hong Li 0002, Sheng-Yong Yang, Yu-Quan Wei, Lin Tao, Yuzong Chen 0002", "journals/nar/QinZZXCZLYWTC14", "Journal Articles"
"10.1093/nar/gkt1155", "EMAGE mouse embryo spatial gene expression database: 2014 update.", "Nucleic Acids Res.", "2014", "Lorna J. Richardson, Shanmugasundaram Venkataraman, Peter Stevenson, Yiya Yang, Julie Moss, Liz Graham, Nicholas Burton, Bill Hill, Jianguo Rao, Richard A. Baldock, Chris Armit", "journals/nar/RichardsonVSYMGBHRBA14", "Journal Articles"
"10.1093/nar/gkt954", "The mouse Gene Expression Database (GXD): 2014 update.", "Nucleic Acids Res.", "2014", "Constance M. Smith, Jacqueline H. Finger, Terry F. Hayamizu, Ingeborg J. McCright, Jingxia Xu, Joanne Berghout, Jeff Campbell, Lori E. Corbani, Kim L. Forthofer, Pete J. Frost, Dave Miers, David R. Shaw, Kevin R. Stone, Janan T. Eppig, James A. Kadin, Joel E. Richardson, Martin Ringwald", "journals/nar/SmithFHMXBCCFFMSSEKRR14", "Journal Articles"
"10.1093/nar/gkt959", "The pancreatic expression database: recent extensions and updates.", "Nucleic Acids Res.", "2014", "Abu Z. Dayem Ullah, Rosalind J. Cutts, Millika Ghetia, Emanuela Gadaleta, Stephan A. Hahn, Tatjana Crnogorac-Jurcevic, Nicholas R. Lemoine, Claude Chelala", "journals/nar/UllahCGGHCLC14", "Journal Articles"
"10.1093/nar/gkt1057", "NPInter v2.0: an updated database of ncRNA interactions.", "Nucleic Acids Res.", "2014", "Jiao Yuan, Wei Wu 0025, Chaoyong Xie, Guoguang Zhao, Yi Zhao 0013, Runsheng Chen", "journals/nar/YuanWXZZC14", "Journal Articles"
"10.1093/nar/gks1158", "The BioGRID interaction database: 2013 update.", "Nucleic Acids Res.", "2013", "Andrew Chatr-aryamontri, Bobby-Joe Breitkreutz, Sven Heinicke, Lorrie Boucher, Andrew G. Winter, Chris Stark, Julie Nixon, Lindsay Ramage, Nadine Kolas, Lara O&apos;Donnell, Teresa Reguly, Ashton Breitkreutz, Adnane Sellam, Daici Chen, Christie S. Chang, Jennifer M. Rust, Michael S. Livstone, Rose Oughtred, Kara Dolinski, Mike Tyers", "journals/nar/Chatr-aryamontriBHBWSNRKORBSCCRLODT13", "Journal Articles"
"10.1093/nar/gks994", "The Comparative Toxicogenomics Database: update 2013.", "Nucleic Acids Res.", "2013", "Allan Peter Davis, Cynthia G. Murphy, Robin J. Johnson, Jean M. Lay, Kelley Lennon-Hopkins, Cynthia A. Saraceni-Richards, Daniela Sciaky, Benjamin L. King, Michael C. Rosenstein, Thomas C. Wiegers, Carolyn J. Mattingly", "journals/nar/DavisMJLLSSKRWM13", "Journal Articles"
"10.1093/nar/gks990", "DoriC 5.0: an updated database of oriC regions in both bacterial and archaeal genomes.", "Nucleic Acids Res.", "2013", "Feng Gao 0001, Hao Luo 0002, Chun-Ting Zhang", "journals/nar/GaoLZ13", "Journal Articles"
"10.1093/nar/gks1025", "Xenbase: expansion and updates of the Xenopus model organism database.", "Nucleic Acids Res.", "2013", "Christina James-Zorn, Virgilio G. Ponferrada, Chris Jarabek, Kevin A. Burns, Erik Segerdell, Jacqueline Lee, Kevin A. Snyder, Bishnu Bhattacharyya, J. Brad Karpinka, Joshua D. Fortriede, Jeff B. Bowes, Aaron M. Zorn, Peter D. Vize", "journals/nar/James-ZornPJBSLSBKFBZV13", "Journal Articles"
"10.1093/nar/gks1055", "The ConsensusPathDB interaction database: 2013 update.", "Nucleic Acids Res.", "2013", "Atanas Kamburov, Ulrich Stelzl, Hans Lehrach, Ralf Herwig", "journals/nar/KamburovSLH13", "Journal Articles"
"10.1093/nar/gks1007", "MODOMICS: a database of RNA modification pathways - 2013 update.", "Nucleic Acids Res.", "2013", "Magdalena A. Machnicka, Kaja Milanowska, Okan Osman Oglou, Elzbieta Purta, Malgorzata Kurkowska, Anna Olchowik, Witold Januszewski, Sebastian Kalinowski, Stanislaw Dunin-Horkawicz, Kristian Rother, Mark Helm, Janusz M. Bujnicki, Henri Grosjean", "journals/nar/MachnickaMOPKOJKDRHBG13", "Journal Articles"
"10.1093/nar/gks1048", "The UCSC Genome Browser database: extensions and updates 2013.", "Nucleic Acids Res.", "2013", "Laurence R. Meyer, Ann S. Zweig, Angie S. Hinrichs, Donna Karolchik, Robert M. Kuhn, Matthew C. Wong, Cricket A. Sloan, Kate R. Rosenbloom, Greg Roe, Brooke L. Rhead, Brian J. Raney, Andy Pohl, Venkat S. Malladi, Chin H. Li, Brian T. Lee, Katrina Learned, Vanessa Kirkup, Fan Hsu, Steven G. Heitner, Rachel A. Harte, Maximilian Haeussler, Luvina Guruvadoo, Mary Goldman, Belinda Giardine, Pauline A. Fujita, Timothy R. Dreszer, Mark Diekhans, Melissa S. Cline, Hiram Clawson, Galt P. Barber, David Haussler, W. James Kent", "journals/nar/MeyerZHKKWSRRRRPMLLLKHHHHGGGFDDCCBHK13", "Journal Articles"
"10.1093/nar/gks1145", "SwissRegulon, a database of genome-wide annotations of regulatory sites: recent updates.", "Nucleic Acids Res.", "2013", "Mikhail Pachkov, Piotr J. Balwierz, Phil Arnold, Evgeniy A. Ozonov, Erik van Nimwegen", "journals/nar/PachkovBAON13", "Journal Articles"
"10.1093/nar/gks1215", "INTERFEROME v2.0: an updated database of annotated interferon-regulated genes.", "Nucleic Acids Res.", "2013", "Irina Rusinova, Sam Forster, Simon Yu, Anitha Kannan, Marion Masse, Helen Cumming, Ross Chapman, Paul J. Hertzog", "journals/nar/RusinovaFYKMCCH13", "Journal Articles"
"10.1093/nar/gks1174", "ArrayExpress update - trends in database growth and links to data analysis tools.", "Nucleic Acids Res.", "2013", "Gabriella Rustici, Nikolay Kolesnikov, Marco Brandizi, Tony Burdett, Miroslaw Dylag, Ibrahim Emam, Anna Farne, Emma Hastings, Jon C. Ison, Maria Keays, Natalja Kurbatova, James Malone, Roby Mani, Annalisa Mupo, Rui Pedro Pereira, Ekaterina Pilicheva, Johan Rung, Anjan Sharma, Y. Amy Tang, Tobias Ternent, Andrew Tikhonov, Danielle Welter, Eleanor Williams, Alvis Brazma, Helen E. Parkinson, Ugis Sarkans", "journals/nar/RusticiKBBDEFHIKKMMMPPRSTTTWWBPS13", "Journal Articles"
"10.1093/nar/gks1170", "GenomeRNAi: a database for cell-based and in vivo RNAi phenotypes, 2013 update.", "Nucleic Acids Res.", "2013", "Esther E. Schmidt, Oliver Pelz, Svetlana Buhlmann, Grainne Kerr, Thomas Horn, Michael Boutros", "journals/nar/SchmidtPBKHB13", "Journal Articles"
"10.1093/nar/gks960", "IUPHAR-DB: updated database content and new features.", "Nucleic Acids Res.", "2013", "Joanna L. Sharman, Helen E. Benson, Adam J. Pawson, Veny Lukito, Chidochangu P. Mpamhanga, Vincent Bombail, Anthony P. Davenport, John A. Peters, Michael Spedding, Anthony J. Harmar, NC-IUPHAR", "journals/nar/SharmanBPLMBDPSHN13", "Journal Articles"
"10.1093/nar/gks1006", "MBGD update 2013: the microbial genome database for exploring the diversity of microbial world.", "Nucleic Acids Res.", "2013", "Ikuo Uchiyama, Motohiro Mihara, Hiroyo Nishide, Hirokazu Chiba", "journals/nar/UchiyamaMNC13", "Journal Articles"
"10.1093/nar/gkr969", "Plantmetabolomics.org: mass spectrometry-based Arabidopsis metabolomics - database and tools update.", "Nucleic Acids Res.", "2012", "Preeti Bais, Stephanie M. Moon-Quanbeck, Basil J. Nikolau, Julie A. Dickerson", "journals/nar/BaisMND12", "Journal Articles"
"10.1093/nar/gkr1055", "The UCSC Genome Browser database: extensions and updates 2011.", "Nucleic Acids Res.", "2012", "Timothy R. Dreszer, Donna Karolchik, Ann S. Zweig, Angie S. Hinrichs, Brian J. Raney, Robert M. Kuhn, Laurence R. Meyer, Matthew C. Wong, Cricket A. Sloan, Kate R. Rosenbloom, Greg Roe, Brooke L. Rhead, Andy Pohl, Venkat S. Malladi, Chin H. Li, Katrina Learned, Vanessa Kirkup, Fan Hsu, Rachel A. Harte, Luvina Guruvadoo, Mary Goldman, Belinda Giardine, Pauline A. Fujita, Mark Diekhans, Melissa S. Cline, Hiram Clawson, Galt P. Barber, David Haussler, W. James Kent", "journals/nar/DreszerKZHRKMWSRRRPMLLKHHGGGFDCCBHK12", "Journal Articles"
"10.1093/nar/gkr953", "FlyRNAi.org - the database of the Drosophila RNAi screening center: 2012 update.", "Nucleic Acids Res.", "2012", "Ian Flockhart, Matthew Booker, Yanhui Hu, Benjamin McElvany, Quentin Gilly, Bernard Mathey-Prevot, Norbert Perrimon, Stephanie E. Mohr", "journals/nar/FlockhartBHMGMPM12", "Journal Articles"
"10.1093/nar/gkr1096", "PASS2 version 4: An update to the database of structure-based sequence alignments of structural domain superfamilies.", "Nucleic Acids Res.", "2012", "Arumugam Gandhimathi, Anu G. Nair, Ramanathan Sowdhamini", "journals/nar/GandhimathiNS12", "Journal Articles"
"10.1093/nar/gkr936", "dbDEPC 2.0: updated database of differentially expressed proteins in human cancers.", "Nucleic Acids Res.", "2012", "Ying He, Menghuan Zhang, Yuanhu Ju, Zhong-Hao Yu, Daqing Lv, Han Sun, Weilan Yuan, Fei He, Jianshe Zhang, Hong Li 0013, Jing Li, Rui Wang-Sattler, Yixue Li, Guoqing Zhang 0006, Lu Xie", "journals/nar/HeZJYLSYHZLLWLZX12", "Journal Articles"
"10.1093/nar/gkr886", "ConoServer: updated content, knowledge, and discovery tools in the conopeptide database.", "Nucleic Acids Res.", "2012", "Quentin Kaas, Rilei Yu, Ai-Hua Jin, Sébastien Dutertre, David J. Craik", "journals/nar/KaasYJDC12", "Journal Articles"
"10.1093/nar/gkr913", "Gene Expression Atlas update - a value-added database of microarray and sequencing-based functional genomics experiments.", "Nucleic Acids Res.", "2012", "Misha Kapushesky, Tomasz Adamusiak, Tony Burdett, Aedín C. Culhane, Anna Farne, Alexey Filippov, Ele Holloway, Andrey Klebanov, Nataliya Kryvych, Natalja Kurbatova, Pavel Kurnosov, James Malone, Olga Melnichuk, Robert Petryszak, Nikolay Pultsin, Gabriella Rustici, Andrew Tikhonov, Ravensara S. Travillian, Eleanor Williams, Andrey Zorin, Helen E. Parkinson, Alvis Brazma", "journals/nar/KapusheskyABCFFHKKKKMMPPRTTWZPB12", "Journal Articles"
"10.1093/nar/gkr930", "MINT, the molecular interaction database: 2012 update.", "Nucleic Acids Res.", "2012", "Luana Licata, Leonardo Briganti, Daniele Peluso, Livia Perfetto, Marta Iannuccelli, Eugenia Galeota, Francesca Sacco, Anita Palma, Aurelio Nardozza, Elena Santonico, Luisa Castagnoli, Gianni Cesareni", "journals/nar/LicataBPPIGSPNSCC12", "Journal Articles"
"10.1093/nar/gkr1188", "HGPD: Human Gene and Protein Database, 2012 update.", "Nucleic Acids Res.", "2012", "Yukio Maruyama, Yoshifumi Kawamura, Tetsuo Nishikawa, Takao Isogai, Nobuo Nomura, Naoki Goshima", "journals/nar/MaruyamaKNING12", "Journal Articles"
"10.1093/nar/gkr883", "CoryneRegNet 6.0 - Updated database content, new analysis methods and novel features focusing on community demands.", "Nucleic Acids Res.", "2012", "Josch Pauling, Richard Röttger, Andreas Tauch, Vasco Ariston de Carvalho Azevedo, Jan Baumbach", "journals/nar/PaulingRTAB12", "Journal Articles"
"10.1093/nar/gkr1091", "OriDB, the DNA replication origin database updated and extended.", "Nucleic Acids Res.", "2012", "Cheuk C. Siow, Sian R. Nieduszynska, Carolin A. Müller, Conrad A. Nieduszynski", "journals/nar/SiowNMN12", "Journal Articles"
"10.1093/nar/gkr1013", "PrimerBank: a PCR primer database for quantitative gene expression analysis, 2012 update.", "Nucleic Acids Res.", "2012", "Xiaowei Wang, Athanasia Spandidos, Huajun Wang, Brian Seed", "journals/nar/WangSWS12", "Journal Articles"
"10.1093/nar/gkr797", "Therapeutic target database update 2012: a resource for facilitating target-oriented drug discovery.", "Nucleic Acids Res.", "2012", "Feng Zhu 0004, Zhe Shi, Chu Qin, Lin Tao, Xin Liu 0122, Feng Xu, Li Zhang, Yang Song, Xianghui Liu, Jing-Xian Zhang, Bu-Cong Han, Peng Zhang 0033, Yuzong Chen 0002", "journals/nar/ZhuSQTLXZSLZHZC12", "Journal Articles"
"10.1093/nar/gkq1077", "ZFIN: enhancements and updates to the zebrafish model organism database.", "Nucleic Acids Res.", "2011", "Yvonne M. Bradford, Tom Conlin, Nathan A. Dunn, David Fashena, Ken Frazer, Douglas G. Howe, Jonathan Knight, Prita Mani, Ryan Martin, Sierra A. T. Moxon, Holly Paddock, Christian Pich 0002, Sridhar Ramachandran, Barbara J. Ruef, Leyla Ruzicka, Holle Bauer Schaper, Kevin Schaper, Xiang Shao, Amy Singer, Judy Sprague, Brock Sprunger, Ceri E. Van Slyke, Monte Westerfield", "journals/nar/BradfordCDFFHKMMMPPRRRSSSSSSSW11", "Journal Articles"
"10.1093/nar/gkq1028", "The RNA modification database, RNAMDB: 2011 update.", "Nucleic Acids Res.", "2011", "William A. Cantara, Pamela F. Crain, Jef Rozenski, James A. McCloskey, Kimberly A. Harris, Xiaonong Zhang, Franck A. P. Vendeix, Daniele Fabris, Paul F. Agris", "journals/nar/CantaraCRMHZVFA11", "Journal Articles"
"10.1093/nar/gkq937", "The Pancreatic Expression database: 2011 update.", "Nucleic Acids Res.", "2011", "Rosalind J. Cutts, Emanuela Gadaleta, Stephan A. Hahn, Tatjana Crnogorac-Jurcevic, Nicholas R. Lemoine, Claude Chelala", "journals/nar/CuttsGHCLC11", "Journal Articles"
"10.1093/nar/gkq813", "The Comparative Toxicogenomics Database: update 2011.", "Nucleic Acids Res.", "2011", "Allan Peter Davis, Benjamin L. King, Susan Mockus, Cynthia G. Murphy, Cynthia A. Saraceni-Richards, Michael C. Rosenstein, Thomas C. Wiegers, Carolyn J. Mattingly", "journals/nar/DavisKMMSRWM11", "Journal Articles"
"10.1093/nar/gkq1104", "Phospho.ELM: a database of phosphorylation sites - update 2011.", "Nucleic Acids Res.", "2011", "Holger Dinkel, Claudia Chica, Allegra Via, Cathryn M. Gould, Lars Juhl Jensen, Toby J. Gibson, Francesca Diella", "journals/nar/DinkelCVGJGD11", "Journal Articles"
"10.1093/nar/gkq1132", "The mouse Gene Expression Database (GXD): 2011 update.", "Nucleic Acids Res.", "2011", "Jacqueline H. Finger, Constance M. Smith, Terry F. Hayamizu, Ingeborg J. McCright, Janan T. Eppig, James A. Kadin, Joel E. Richardson, Martin Ringwald", "journals/nar/FingerSHMEKRR11", "Journal Articles"
"10.1093/nar/gkq963", "The UCSC Genome Browser database: update 2011.", "Nucleic Acids Res.", "2011", "Pauline A. Fujita, Brooke L. Rhead, Ann S. Zweig, Angie S. Hinrichs, Donna Karolchik, Melissa S. Cline, Mary Goldman, Galt P. Barber, Hiram Clawson, António Coelho, Mark Diekhans, Timothy R. Dreszer, Belinda Giardine, Rachel A. Harte, Jennifer Hillman-Jackson, Fan Hsu, Vanessa Kirkup, Robert M. Kuhn, Katrina Learned, Chin H. Li, Laurence R. Meyer, Andy Pohl, Brian J. Raney, Kate R. Rosenbloom, Kayla E. Smith, David Haussler, W. James Kent", "journals/nar/FujitaRZHKCGBCCDDGHHHKKLLMPRRSHK11", "Journal Articles"
"10.1093/nar/gkq1000", "VKCDB: voltage-gated K+ channel database updated and upgraded.", "Nucleic Acids Res.", "2011", "Warren J. Gallin, Patrick A. Boutet", "journals/nar/GallinB11", "Journal Articles"
